"Id","SalePrice"
2097,99182.1486455748
2098,137570.179462575
2099,49811.0418245456
2100,78909.9353275884
2101,114405.900382048
2102,127941.248148216
2103,102206.416943974
2104,139598.028589753
2105,129014.473417121
2106,65366.0133938005
2107,208175.793778098
2108,114860.686502731
2109,112457.413393589
2110,128038.501625407
2111,147897.525277682
2112,138471.206894341
2113,122967.122255022
2114,123170.97759856
2115,166236.398564282
2116,119453.545811388
2117,148703.701519346
2118,123733.969082827
2119,115736.364028653
2120,117527.375612221
2121,83148.496120364
2122,107355.882852823
2123,81281.3795078033
2124,158936.068516762
2125,121956.035886012
2126,149869.182267711
2127,166705.986232811
2128,127324.398931065
2129,83371.0184084216
2130,128732.303357177
2131,143621.451709729
2132,118310.092293651
2133,116754.311861058
2134,114971.908044045
2135,85625.3842334393
2136,76448.0025500656
2137,111590.783170893
2138,134985.021367874
2139,152141.18136196
2140,142691.260570772
2141,154112.88581779
2142,124796.343893324
2143,145626.466260932
2144,121296.557367288
2145,139562.710260327
2146,169849.304642319
2147,140869.98782527
2148,143097.868621221
2149,146943.526990936
2150,237022.197144232
2151,115962.276941955
2152,159866.421124762
2153,165577.832541305
2154,108794.06459079
2155,136265.351657571
2156,252097.940814408
2157,232101.049466713
2158,238287.230683485
2159,212070.338762025
2160,181655.423002776
2161,237440.617199999
2162,363079.915605977
2163,348462.336610785
2164,239887.919995539
2165,198535.660651146
2166,150042.928557221
2167,218664.235434061
2168,196902.011092153
2169,195634.754098666
2170,221134.212657475
2171,151404.872388491
2172,134758.409345598
2173,166545.057978299
2174,229806.245708215
2175,295949.198851527
2176,304624.410035179
2177,240770.222614469
2178,213804.753340031
2179,140647.347185932
2180,220796.266273034
2181,196594.751774988
2182,224834.961798974
2183,198855.625402494
2184,120376.795901904
2185,120383.742805894
2186,146101.8199032
2187,155329.325635331
2188,156624.858318052
2189,287004.319900192
2190,76937.281294049
2191,81915.25043242
2192,93155.223841595
2193,106325.087149708
2194,108044.548838066
2195,106200.970161218
2196,101611.65930135
2197,116734.084381012
2198,162062.751350434
2199,182569.531751959
2200,148139.281615995
2201,142801.639363777
2202,225445.990310713
2203,132113.829239471
2204,171121.184121675
2205,120680.93151854
2206,140328.729981455
2207,205442.381403015
2208,274407.513326502
2209,231467.913001648
2210,114269.223895377
2211,112333.765086571
2212,114950.383206842
2213,99472.2530055079
2214,119046.580987998
2215,98311.2752380759
2216,140456.152132626
2217,58143.8845876901
2218,82841.6583544713
2219,78487.4784760563
2220,71032.1908188393
2221,300555.201280842
2222,266112.112806415
2223,284861.227701134
2224,206056.026077717
2225,124139.781607984
2226,176579.927038081
2227,200831.27293107
2228,258837.931911143
2229,256603.140850098
2230,150731.055414844
2231,215774.609734944
2232,176483.939393472
2233,183450.88580754
2234,237187.095670592
2235,215043.298195122
2236,273533.181198786
2237,320115.282798387
2238,202601.931407846
2239,112214.872386162
2240,157375.720581121
2241,150164.645654173
2242,114601.605239354
2243,123983.371845618
2244,103877.364373408
2245,96616.3282884383
2246,146036.772738699
2247,114710.660419569
2248,121760.681308824
2249,121046.255373812
2250,126601.283256615
2251,97262.0133077039
2252,178904.888092451
2253,153646.101077802
2254,171636.852567977
2255,188062.642099567
2256,176548.587100502
2257,204018.268832627
2258,165288.455142355
2259,172294.681798727
2260,147602.817780331
2261,199529.700262751
2262,217392.684144528
2263,361926.629883942
2264,506881.462456347
2265,172668.675540871
2266,297947.181038727
2267,351502.533235135
2268,415951.910549332
2269,155733.561574556
2270,196973.782114527
2271,216388.152935461
2272,205133.55051287
2273,161847.88533883
2274,178024.446641933
2275,160835.312011783
2276,200088.72782211
2277,188341.211057077
2278,146874.62569519
2279,126544.973853088
2280,117164.333577075
2281,166982.248552034
2282,186333.566746124
2283,104141.747011619
2284,110286.121676375
2285,137566.151696735
2286,123849.046311236
2287,356770.915302438
2288,280818.677360764
2289,381351.850176535
2290,468572.081693247
2291,328301.846606222
2292,434458.07151296
2293,462673.839450069
2294,405186.399686172
2295,485054.098737751
2296,303423.800372673
2297,328864.01779161
2298,318296.985964893
2299,352835.101577324
2300,324176.200049639
2301,299938.044843724
2302,251243.336432175
2303,259657.068848158
2304,254513.284131968
2305,201289.963440246
2306,196076.390364646
2307,203673.202621959
2308,228976.225064673
2309,279150.958974393
2310,224538.458494502
2311,208267.799301106
2312,174191.375170264
2313,172797.245556833
2314,173949.388543988
2315,179618.816037645
2316,201600.071828712
2317,194759.818706898
2318,180565.494062128
2319,182540.34420165
2320,188580.095512616
2321,238266.478689814
2322,180413.352260331
2323,192206.408487505
2324,179682.587128489
2325,226016.375693026
2326,175412.612584135
2327,204852.15340232
2328,220201.293260437
2329,192577.317806785
2330,180151.289978387
2331,355465.106696868
2332,397335.447093758
2333,324783.126122647
2334,263465.718013272
2335,284945.061594553
2336,308630.11952786
2337,206468.804780706
2338,266460.100023607
2339,218670.339366843
2340,383100.85096891
2341,237209.393073728
2342,241786.230699964
2343,228241.841332769
2344,221213.526591811
2345,239621.270199684
2346,223562.427119834
2347,204352.183706657
2348,243682.328744791
2349,179601.28499713
2350,299762.380421839
2351,262368.57298158
2352,257033.826867081
2353,242593.899839754
2354,137304.591613781
2355,149576.334935862
2356,148915.348468708
2357,191397.19000832
2358,194553.833831593
2359,132559.197678393
2360,114389.445022985
2361,142002.757114232
2362,281204.951017701
2363,134364.238666079
2364,155656.671722734
2365,218771.654649426
2366,194009.217075565
2367,226502.941856371
2368,209672.556384726
2369,223884.393261981
2370,164129.430724399
2371,167013.192268298
2372,191744.955205918
2373,283561.648620172
2374,304529.061750001
2375,248870.076029571
2376,289399.763772401
2377,339655.719714842
2378,143888.258839805
2379,200038.480057134
2380,149221.478995692
2381,167634.596204593
2382,202441.772219392
2383,203125.397669149
2384,240199.782644258
2385,163549.544728839
2386,131442.012553438
2387,136499.38524198
2388,102062.429807016
2389,121652.917714127
2390,144843.343398183
2391,138380.167749619
2392,117461.737226034
2393,170495.959624841
2394,141336.68963363
2395,202438.233628939
2396,147461.193482728
2397,224367.672858811
2398,126316.1600797
2399,67239.0940640726
2400,59716.1313206627
2401,111994.36103644
2402,139599.345790999
2403,145045.952440221
2404,152836.430376366
2405,160800.873505875
2406,139510.674083268
2407,122944.427951289
2408,146161.887815488
2409,123604.788152254
2410,167076.274993425
2411,114056.857956379
2412,152809.607766363
2413,131878.745678584
2414,153396.560016332
2415,136001.548208873
2416,126465.853166015
2417,136074.494329784
2418,132728.792295026
2419,123170.180034402
2420,119038.944681856
2421,149729.992561167
2422,105223.738937537
2423,116125.973552618
2424,158561.421601673
2425,195994.223342553
2426,127408.677975525
2427,133560.775324985
2428,181908.485762241
2429,116532.5924663
2430,133530.559672457
2431,105939.110529729
2432,146693.930726224
2433,144746.9941122
2434,137592.281284102
2435,151070.717921497
2436,107357.620693531
2437,106164.853280471
2438,120926.046196744
2439,106982.201168021
2440,118217.614044679
2441,93726.9631807017
2442,98685.6959089742
2443,125805.99534878
2444,130367.553052714
2445,91043.6859841145
2446,141606.96999922
2447,190132.579836963
2448,132133.101214042
2449,109797.008372998
2450,152323.067983423
2451,119493.305538171
2452,191594.168572411
2453,92390.2309584804
2454,118181.465762592
2455,111973.301874764
2456,135236.735075512
2457,126338.557862006
2458,128989.394853945
2459,110683.158278957
2460,144233.855996664
2461,127233.295751104
2462,135138.135090336
2463,128666.476432472
2464,174603.014188456
2465,142465.655337116
2466,108567.662919502
2467,135833.666120324
2468,84669.7973923624
2469,81732.2512784815
2470,176275.514851819
2471,200861.241588219
2472,151718.801063286
2473,114919.880589444
2474,82838.2601813135
2475,218632.918709659
2476,113918.464859596
2477,129167.37609614
2478,154264.373881495
2479,104735.562882795
2480,158537.961234971
2481,125447.284977884
2482,126470.861820294
2483,112303.113728466
2484,121486.141337329
2485,123979.14311104
2486,150354.683723015
2487,161675.387577194
2488,162840.775473946
2489,149855.932760536
2490,143900.533091563
2491,90144.05495541
2492,189211.884469241
2493,153198.288307629
2494,147351.701657527
2495,90389.1074783857
2496,248370.959723779
2497,156216.500667288
2498,107786.038504724
2499,84868.3320529739
2500,125134.711213122
2501,139069.037966066
2502,145441.730853205
2503,100722.064400163
2504,176717.522576718
2505,220684.415512518
2506,252841.238038116
2507,296215.159310456
2508,256486.63313685
2509,219307.583054945
2510,217886.466729977
2511,174907.468457838
2512,205783.621952965
2513,229212.934215888
2514,259124.878538928
2515,146291.814753012
2516,175863.231092854
2517,141982.108571569
2518,152862.534735092
2519,227879.940517619
2520,219329.634475571
2521,187220.933539092
2522,222095.457248356
2523,111850.843746186
2524,138045.164488689
2525,146605.941739916
2526,140044.989138836
2527,122261.665466609
2528,121138.819630342
2529,133277.329495717
2530,116453.400493047
2531,253696.539318244
2532,223471.091962799
2533,194318.204804847
2534,234528.283091043
2535,295274.68793328
2536,226711.585229329
2537,242033.42461598
2538,184959.83591959
2539,189940.089389617
2540,181739.168604567
2541,181745.501258813
2542,166758.172250681
2543,125817.080959975
2544,120085.341947643
2545,139357.455611065
2546,131813.126122257
2547,141958.877721228
2548,157937.454849024
2549,159137.348873912
2550,684194.009935371
2551,144535.013875323
2552,122762.00424794
2553,75245.5138914353
2554,101441.010374628
2555,117266.445672409
2556,96132.0219742473
2557,102909.953940794
2558,123862.32831454
2559,139348.025259245
2560,148563.765976294
2561,144154.417834406
2562,131425.728771397
2563,146813.162429082
2564,205285.660829649
2565,135072.569298191
2566,162748.975199535
2567,135751.528210179
2568,201254.617430694
2569,215733.581440554
2570,112873.110417327
2571,189227.668283048
2572,151521.164716444
2573,220620.898037711
2574,310544.556899166
2575,126276.542124549
2576,121215.046415341
2577,130934.333324454
2578,83724.3593156791
2579,60216.2954614283
2580,106968.473597545
2581,117811.895748937
2582,121500.680300529
2583,293061.070219304
2584,185560.400733471
2585,184611.287706218
2586,225696.251109465
2587,196903.035463642
2588,146077.925441495
2589,145458.54197114
2590,207255.159610914
2591,226941.072273815
2592,221678.998343724
2593,247686.356670246
2594,188037.672072475
2595,197853.355120694
2596,292266.581140015
2597,178497.559993373
2598,292004.807875229
2599,310950.09581909
2600,156609.94224093
2601,146348.144342146
2602,82317.6743091841
2603,92052.4951093483
2604,86741.6264670242
2605,80983.2941815521
2606,147033.075038193
2607,203806.167360876
2608,199179.83314116
2609,162230.189933585
2610,110895.435765557
2611,116575.834218544
2612,156152.0558066
2613,129054.663049862
2614,124889.028657153
2615,158478.322749075
2616,146423.623559076
2617,169563.849012729
2618,204335.781584402
2619,203277.332164235
2620,185106.300542263
2621,174853.288274849
2622,180646.02600923
2623,244825.55502625
2624,323484.610649719
2625,307779.04593004
2626,173227.33018766
2627,167133.564597964
2628,463174.090576112
2629,509382.175961049
2630,376988.392901202
2631,462771.419872964
2632,409002.964127812
2633,313297.019682988
2634,406622.942545241
2635,155688.262817205
2636,177722.61726034
2637,171422.604187339
2638,265621.243977458
2639,185601.103683816
2640,147516.878821356
2641,105578.038392685
2642,184178.86321499
2643,100357.295762906
2644,121503.588030903
2645,105067.453442233
2646,92536.7227453438
2647,99118.5295350092
2648,140821.309670488
2649,149950.643344223
2650,140596.401312755
2651,144910.053956823
2652,412403.872323261
2653,258353.879675078
2654,255493.050372364
2655,381896.481270299
2656,328499.586434275
2657,350690.537675916
2658,310515.56878978
2659,308069.949944905
2660,359909.722088732
2661,351336.776863686
2662,351491.758883503
2663,293057.309523259
2664,270580.385863897
2665,317909.501992654
2666,291530.57275355
2667,171296.087853735
2668,181823.505585073
2669,186522.996399697
2670,280481.53937372
2671,187937.917115209
2672,197344.399168808
2673,202959.0323747
2674,201458.02647824
2675,173201.908985133
2676,193648.898636926
2677,192359.327482556
2678,256506.849579916
2679,272711.5855735
2680,292685.09742177
2681,388546.598705037
2682,314782.101962408
2683,502289.338400532
2684,324189.809696451
2685,326571.311421044
2686,258804.392663501
2687,306239.933028797
2688,224462.700725186
2689,214004.697828867
2690,418909.617220549
2691,189582.267069433
2692,145845.319527669
2693,207610.863679441
2694,131982.87877468
2695,194100.987279831
2696,185385.460419211
2697,178368.545677805
2698,193021.169794293
2699,179627.002740254
2700,160245.903313367
2701,144846.329800413
2702,111181.185184155
2703,123943.212423355
2704,136887.35003371
2705,114650.186690425
2706,109423.39259489
2707,121037.362557287
2708,132498.42522089
2709,103730.165000778
2710,121793.806939181
2711,310054.449895383
2712,370498.103889717
2713,168506.261476172
2714,150392.858132243
2715,169003.898164119
2716,148694.918885894
2717,189380.471602845
2718,224541.36031748
2719,156441.276454052
2720,177426.460901446
2721,131278.67843091
2722,162961.909204458
2723,144422.171194915
2724,126310.347686127
2725,127367.763674956
2726,146971.087349086
2727,188114.235491234
2728,181904.436694862
2729,146506.899517814
2730,147543.852623726
2731,125143.454325173
2732,132551.757387763
2733,158134.929227898
2734,146096.725464656
2735,134689.469277432
2736,139755.722187522
2737,119733.492928561
2738,139496.088800945
2739,158439.759737693
2740,134110.848218457
2741,144673.584870843
2742,152638.659264087
2743,151832.71403475
2744,156501.060876665
2745,144399.13939841
2746,136695.728764684
2747,147549.860796933
2748,114185.719513799
2749,126126.168549185
2750,139223.648248539
2751,132931.982780191
2752,208233.285235714
2753,148423.396664145
2754,210050.792453885
2755,133787.711468315
2756,92301.5611475912
2757,73015.128539037
2758,80661.7470556788
2759,150896.150133877
2760,118129.222787849
2761,142134.113111077
2762,147387.146162191
2763,183382.146457042
2764,149029.364295974
2765,295173.174608092
2766,130550.728693688
2767,88265.1460499608
2768,134603.76076907
2769,130434.295857089
2770,141362.051443787
2771,109037.592030299
2772,116866.430278315
2773,161776.756580034
2774,141460.734559518
2775,114939.531551348
2776,144743.142289433
2777,142535.643135057
2778,106924.614246637
2779,120530.108687651
2780,101446.978591855
2781,96784.5690812513
2782,95300.568451236
2783,98224.4800420413
2784,125307.424311616
2785,137087.467991504
2786,66039.8761848063
2787,120846.936323678
2788,74699.4913048954
2789,163710.339827583
2790,95238.3078147992
2791,112182.001235075
2792,61778.60600707
2793,156459.441203587
2794,98701.6382352282
2795,125773.874220795
2796,96960.4598919276
2797,199661.800193234
2798,105525.382406185
2799,110868.723705629
2800,70907.5098840858
2801,100221.37493984
2802,132003.288847252
2803,163429.555141036
2804,133369.392617909
2805,97583.550736456
2806,87493.0750416596
2807,159523.282110404
2808,145413.969761913
2809,136191.3183206
2810,126563.127380669
2811,163292.664317968
2812,154978.847555802
2813,158827.377131273
2814,159024.880083974
2815,97800.6542461793
2816,230573.294808081
2817,151037.412425873
2818,125660.258789215
2819,166953.181028248
2820,135020.061867953
2821,103735.007746077
2822,196944.635754462
2823,315760.781515992
2824,173860.418578114
2825,140133.366262094
2826,137216.914019103
2827,138759.709397287
2828,221390.631196177
2829,219095.314647286
2830,230607.175290445
2831,177137.611015493
2832,249065.38082737
2833,286642.178836203
2834,221524.35437206
2835,225417.972028847
2836,192195.169315989
2837,163432.385067811
2838,149495.142571533
2839,176408.273498992
2840,199018.613120135
2841,202734.423738882
2842,228500.283883886
2843,149391.544685519
2844,171527.966495388
2845,122627.852568078
2846,207159.301001504
2847,203591.2657591
2848,219263.496019337
